Namespace(batch_size=256, context=False, cuda=True, dni=False, epochs=3000, log_interval=10, lr=0.1, no_cuda=False, seed=1, test_batch_size=1000)
epoch 705, test Average loss: 0.6595, Accuracy: 8345/10000 83.00%
epoch 706, test Average loss: 0.6140, Accuracy: 8397/10000 83.00%
epoch 707, test Average loss: 0.6527, Accuracy: 8326/10000 83.00%
epoch 708, test Average loss: 0.6233, Accuracy: 8389/10000 83.00%
epoch 709, test Average loss: 0.6815, Accuracy: 8268/10000 82.00%
epoch 710, test Average loss: 0.6525, Accuracy: 8313/10000 83.00%
epoch 711, test Average loss: 0.7140, Accuracy: 8251/10000 82.00%
epoch 712, test Average loss: 0.6633, Accuracy: 8286/10000 82.00%
epoch 713, test Average loss: 0.6633, Accuracy: 8280/10000 82.00%
epoch 714, test Average loss: 0.6578, Accuracy: 8351/10000 83.00%
epoch 715, test Average loss: 0.6396, Accuracy: 8334/10000 83.00%
epoch 716, test Average loss: 0.6209, Accuracy: 8367/10000 83.00%
epoch 717, test Average loss: 0.6197, Accuracy: 8414/10000 84.00%
epoch 718, test Average loss: 0.6180, Accuracy: 8438/10000 84.00%
epoch 719, test Average loss: 0.6593, Accuracy: 8290/10000 82.00%
epoch 720, test Average loss: 0.6054, Accuracy: 8386/10000 83.00%
epoch 721, test Average loss: 0.6848, Accuracy: 8258/10000 82.00%
epoch 722, test Average loss: 0.6122, Accuracy: 8371/10000 83.00%
epoch 723, test Average loss: 0.6094, Accuracy: 8392/10000 83.00%
epoch 724, test Average loss: 0.6341, Accuracy: 8363/10000 83.00%
epoch 725, test Average loss: 0.6864, Accuracy: 8250/10000 82.00%
epoch 726, test Average loss: 0.6714, Accuracy: 8334/10000 83.00%
epoch 727, test Average loss: 0.7119, Accuracy: 8285/10000 82.00%
epoch 728, test Average loss: 0.6196, Accuracy: 8417/10000 84.00%
epoch 729, test Average loss: 0.6805, Accuracy: 8305/10000 83.00%
epoch 730, test Average loss: 0.7219, Accuracy: 8203/10000 82.00%
epoch 731, test Average loss: 0.6893, Accuracy: 8292/10000 82.00%
epoch 732, test Average loss: 0.6283, Accuracy: 8375/10000 83.00%
epoch 733, test Average loss: 0.6540, Accuracy: 8347/10000 83.00%
epoch 734, test Average loss: 0.7052, Accuracy: 8262/10000 82.00%
epoch 735, test Average loss: 0.6763, Accuracy: 8319/10000 83.00%
epoch 736, test Average loss: 0.7086, Accuracy: 8205/10000 82.00%
epoch 737, test Average loss: 0.6359, Accuracy: 8368/10000 83.00%
epoch 738, test Average loss: 0.6754, Accuracy: 8349/10000 83.00%
epoch 739, test Average loss: 0.6544, Accuracy: 8356/10000 83.00%
epoch 740, test Average loss: 0.7652, Accuracy: 8177/10000 81.00%
epoch 741, test Average loss: 0.6408, Accuracy: 8364/10000 83.00%
epoch 742, test Average loss: 0.6956, Accuracy: 8343/10000 83.00%
epoch 743, test Average loss: 0.6162, Accuracy: 8434/10000 84.00%
epoch 744, test Average loss: 0.6774, Accuracy: 8309/10000 83.00%
epoch 745, test Average loss: 0.6953, Accuracy: 8237/10000 82.00%
epoch 746, test Average loss: 0.6875, Accuracy: 8335/10000 83.00%
epoch 747, test Average loss: 0.6898, Accuracy: 8281/10000 82.00%
epoch 748, test Average loss: 0.6282, Accuracy: 8360/10000 83.00%
epoch 749, test Average loss: 0.6905, Accuracy: 8288/10000 82.00%
epoch 750, test Average loss: 0.7148, Accuracy: 8270/10000 82.00%
epoch 751, test Average loss: 0.6840, Accuracy: 8355/10000 83.00%
epoch 752, test Average loss: 0.6804, Accuracy: 8312/10000 83.00%
epoch 753, test Average loss: 0.6823, Accuracy: 8301/10000 83.00%
epoch 754, test Average loss: 0.7056, Accuracy: 8205/10000 82.00%
epoch 755, test Average loss: 0.6632, Accuracy: 8370/10000 83.00%
epoch 756, test Average loss: 0.8623, Accuracy: 7988/10000 79.00%
epoch 757, test Average loss: 0.6987, Accuracy: 8229/10000 82.00%
epoch 758, test Average loss: 0.6353, Accuracy: 8357/10000 83.00%
epoch 759, test Average loss: 0.6403, Accuracy: 8400/10000 84.00%
epoch 760, test Average loss: 0.6816, Accuracy: 8302/10000 83.00%
epoch 761, test Average loss: 0.6171, Accuracy: 8419/10000 84.00%
epoch 762, test Average loss: 0.6191, Accuracy: 8395/10000 83.00%
epoch 763, test Average loss: 0.6717, Accuracy: 8292/10000 82.00%
epoch 764, test Average loss: 0.7187, Accuracy: 8225/10000 82.00%
epoch 765, test Average loss: 0.6582, Accuracy: 8345/10000 83.00%
epoch 766, test Average loss: 0.7050, Accuracy: 8279/10000 82.00%
epoch 767, test Average loss: 0.6670, Accuracy: 8314/10000 83.00%
epoch 768, test Average loss: 0.6870, Accuracy: 8308/10000 83.00%
epoch 769, test Average loss: 0.6229, Accuracy: 8403/10000 84.00%
epoch 770, test Average loss: 0.7037, Accuracy: 8291/10000 82.00%
epoch 771, test Average loss: 0.6304, Accuracy: 8408/10000 84.00%
epoch 772, test Average loss: 0.6667, Accuracy: 8355/10000 83.00%
epoch 773, test Average loss: 0.7089, Accuracy: 8286/10000 82.00%
epoch 774, test Average loss: 0.7127, Accuracy: 8308/10000 83.00%
epoch 775, test Average loss: 0.6293, Accuracy: 8407/10000 84.00%
epoch 776, test Average loss: 0.6396, Accuracy: 8361/10000 83.00%
epoch 777, test Average loss: 0.6650, Accuracy: 8313/10000 83.00%
epoch 778, test Average loss: 0.6569, Accuracy: 8391/10000 83.00%
epoch 779, test Average loss: 0.6515, Accuracy: 8341/10000 83.00%
epoch 780, test Average loss: 0.6839, Accuracy: 8360/10000 83.00%
epoch 781, test Average loss: 0.6171, Accuracy: 8459/10000 84.00%
epoch 782, test Average loss: 0.7030, Accuracy: 8262/10000 82.00%
epoch 783, test Average loss: 0.7070, Accuracy: 8330/10000 83.00%
epoch 784, test Average loss: 0.6695, Accuracy: 8353/10000 83.00%
epoch 785, test Average loss: 0.6168, Accuracy: 8441/10000 84.00%
epoch 786, test Average loss: 0.6043, Accuracy: 8471/10000 84.00%
epoch 787, test Average loss: 0.6449, Accuracy: 8402/10000 84.00%
epoch 788, test Average loss: 0.6306, Accuracy: 8414/10000 84.00%
epoch 789, test Average loss: 0.6911, Accuracy: 8328/10000 83.00%
epoch 790, test Average loss: 0.7568, Accuracy: 8202/10000 82.00%
epoch 791, test Average loss: 0.6902, Accuracy: 8257/10000 82.00%
epoch 792, test Average loss: 0.6390, Accuracy: 8347/10000 83.00%
epoch 793, test Average loss: 0.6466, Accuracy: 8399/10000 83.00%
epoch 794, test Average loss: 0.6877, Accuracy: 8341/10000 83.00%
epoch 795, test Average loss: 0.7308, Accuracy: 8272/10000 82.00%
epoch 796, test Average loss: 0.6081, Accuracy: 8470/10000 84.00%
epoch 797, test Average loss: 0.6676, Accuracy: 8339/10000 83.00%
epoch 798, test Average loss: 0.6783, Accuracy: 8321/10000 83.00%
epoch 799, test Average loss: 0.7238, Accuracy: 8301/10000 83.00%
epoch 800, test Average loss: 0.6424, Accuracy: 8386/10000 83.00%
epoch 801, test Average loss: 0.6509, Accuracy: 8386/10000 83.00%
epoch 802, test Average loss: 0.6454, Accuracy: 8405/10000 84.00%
epoch 803, test Average loss: 0.6807, Accuracy: 8356/10000 83.00%
epoch 804, test Average loss: 0.6575, Accuracy: 8387/10000 83.00%
epoch 805, test Average loss: 0.6792, Accuracy: 8382/10000 83.00%
epoch 806, test Average loss: 0.6153, Accuracy: 8457/10000 84.00%
epoch 807, test Average loss: 0.7246, Accuracy: 8327/10000 83.00%
epoch 808, test Average loss: 0.6766, Accuracy: 8356/10000 83.00%
epoch 809, test Average loss: 0.7588, Accuracy: 8187/10000 81.00%
epoch 810, test Average loss: 0.6389, Accuracy: 8397/10000 83.00%
epoch 811, test Average loss: 0.6560, Accuracy: 8357/10000 83.00%
epoch 812, test Average loss: 0.6557, Accuracy: 8340/10000 83.00%
epoch 813, test Average loss: 0.6472, Accuracy: 8370/10000 83.00%
epoch 814, test Average loss: 0.6380, Accuracy: 8398/10000 83.00%
epoch 815, test Average loss: 0.6733, Accuracy: 8389/10000 83.00%
epoch 816, test Average loss: 0.6923, Accuracy: 8307/10000 83.00%
epoch 817, test Average loss: 0.7874, Accuracy: 8145/10000 81.00%
epoch 818, test Average loss: 0.6740, Accuracy: 8379/10000 83.00%
epoch 819, test Average loss: 0.6546, Accuracy: 8384/10000 83.00%
epoch 820, test Average loss: 0.6872, Accuracy: 8301/10000 83.00%
epoch 821, test Average loss: 0.6879, Accuracy: 8321/10000 83.00%
epoch 822, test Average loss: 0.6371, Accuracy: 8399/10000 83.00%
epoch 823, test Average loss: 0.6501, Accuracy: 8425/10000 84.00%
epoch 824, test Average loss: 0.6627, Accuracy: 8364/10000 83.00%
epoch 825, test Average loss: 0.6751, Accuracy: 8320/10000 83.00%
epoch 826, test Average loss: 0.6980, Accuracy: 8338/10000 83.00%
epoch 827, test Average loss: 0.6490, Accuracy: 8405/10000 84.00%
epoch 828, test Average loss: 0.7325, Accuracy: 8235/10000 82.00%
epoch 829, test Average loss: 0.6535, Accuracy: 8346/10000 83.00%
epoch 830, test Average loss: 0.7182, Accuracy: 8304/10000 83.00%
epoch 831, test Average loss: 0.7584, Accuracy: 8203/10000 82.00%
epoch 832, test Average loss: 0.7710, Accuracy: 8206/10000 82.00%
epoch 833, test Average loss: 0.6874, Accuracy: 8330/10000 83.00%
epoch 834, test Average loss: 0.7411, Accuracy: 8299/10000 82.00%
epoch 835, test Average loss: 0.7232, Accuracy: 8287/10000 82.00%
epoch 836, test Average loss: 0.6469, Accuracy: 8403/10000 84.00%
epoch 837, test Average loss: 0.6421, Accuracy: 8430/10000 84.00%
epoch 838, test Average loss: 0.6187, Accuracy: 8446/10000 84.00%
epoch 839, test Average loss: 0.7552, Accuracy: 8244/10000 82.00%
epoch 840, test Average loss: 0.6449, Accuracy: 8402/10000 84.00%
epoch 841, test Average loss: 0.7110, Accuracy: 8334/10000 83.00%
epoch 842, test Average loss: 0.6453, Accuracy: 8450/10000 84.00%
epoch 843, test Average loss: 0.6756, Accuracy: 8369/10000 83.00%
epoch 844, test Average loss: 0.6917, Accuracy: 8323/10000 83.00%
epoch 845, test Average loss: 0.6677, Accuracy: 8344/10000 83.00%
epoch 846, test Average loss: 0.6413, Accuracy: 8439/10000 84.00%
epoch 847, test Average loss: 0.6819, Accuracy: 8400/10000 84.00%
epoch 848, test Average loss: 0.7235, Accuracy: 8291/10000 82.00%
epoch 849, test Average loss: 0.7182, Accuracy: 8266/10000 82.00%
epoch 850, test Average loss: 0.6384, Accuracy: 8459/10000 84.00%
epoch 851, test Average loss: 0.7277, Accuracy: 8334/10000 83.00%
epoch 852, test Average loss: 0.7193, Accuracy: 8266/10000 82.00%
epoch 853, test Average loss: 0.6883, Accuracy: 8378/10000 83.00%
epoch 854, test Average loss: 0.6543, Accuracy: 8429/10000 84.00%
epoch 855, test Average loss: 0.7729, Accuracy: 8273/10000 82.00%
epoch 856, test Average loss: 0.6706, Accuracy: 8385/10000 83.00%
epoch 857, test Average loss: 0.7617, Accuracy: 8256/10000 82.00%
epoch 858, test Average loss: 0.6406, Accuracy: 8471/10000 84.00%
epoch 859, test Average loss: 0.6357, Accuracy: 8426/10000 84.00%
epoch 860, test Average loss: 0.7355, Accuracy: 8318/10000 83.00%
epoch 861, test Average loss: 0.6863, Accuracy: 8313/10000 83.00%
epoch 862, test Average loss: 0.6673, Accuracy: 8374/10000 83.00%
epoch 863, test Average loss: 0.6485, Accuracy: 8436/10000 84.00%
epoch 864, test Average loss: 0.6899, Accuracy: 8359/10000 83.00%
epoch 865, test Average loss: 0.6657, Accuracy: 8412/10000 84.00%
epoch 866, test Average loss: 0.6316, Accuracy: 8448/10000 84.00%
epoch 867, test Average loss: 0.6465, Accuracy: 8435/10000 84.00%
epoch 868, test Average loss: 0.6563, Accuracy: 8405/10000 84.00%
epoch 869, test Average loss: 0.6698, Accuracy: 8419/10000 84.00%
epoch 870, test Average loss: 0.6548, Accuracy: 8415/10000 84.00%
epoch 871, test Average loss: 0.6187, Accuracy: 8454/10000 84.00%
epoch 872, test Average loss: 0.6976, Accuracy: 8362/10000 83.00%
epoch 873, test Average loss: 0.6906, Accuracy: 8390/10000 83.00%
epoch 874, test Average loss: 0.7336, Accuracy: 8271/10000 82.00%
epoch 875, test Average loss: 0.7431, Accuracy: 8308/10000 83.00%
epoch 876, test Average loss: 0.6725, Accuracy: 8407/10000 84.00%
epoch 877, test Average loss: 0.7010, Accuracy: 8360/10000 83.00%
epoch 878, test Average loss: 0.7558, Accuracy: 8232/10000 82.00%
epoch 879, test Average loss: 0.6537, Accuracy: 8413/10000 84.00%
epoch 880, test Average loss: 0.7494, Accuracy: 8227/10000 82.00%
epoch 881, test Average loss: 0.6942, Accuracy: 8314/10000 83.00%
epoch 882, test Average loss: 0.7427, Accuracy: 8302/10000 83.00%
epoch 883, test Average loss: 0.7345, Accuracy: 8309/10000 83.00%
epoch 884, test Average loss: 0.7742, Accuracy: 8296/10000 82.00%
epoch 885, test Average loss: 0.7907, Accuracy: 8168/10000 81.00%
epoch 886, test Average loss: 0.6673, Accuracy: 8430/10000 84.00%
epoch 887, test Average loss: 0.7386, Accuracy: 8292/10000 82.00%
epoch 888, test Average loss: 0.6610, Accuracy: 8396/10000 83.00%
epoch 889, test Average loss: 0.7057, Accuracy: 8327/10000 83.00%
epoch 890, test Average loss: 0.6567, Accuracy: 8399/10000 83.00%
epoch 891, test Average loss: 0.6937, Accuracy: 8403/10000 84.00%
epoch 892, test Average loss: 0.7469, Accuracy: 8303/10000 83.00%
epoch 893, test Average loss: 0.7153, Accuracy: 8345/10000 83.00%
epoch 894, test Average loss: 0.6768, Accuracy: 8344/10000 83.00%
epoch 895, test Average loss: 0.6437, Accuracy: 8470/10000 84.00%
epoch 896, test Average loss: 0.6500, Accuracy: 8457/10000 84.00%
epoch 897, test Average loss: 0.7051, Accuracy: 8355/10000 83.00%
epoch 898, test Average loss: 0.6672, Accuracy: 8435/10000 84.00%
epoch 899, test Average loss: 0.6634, Accuracy: 8374/10000 83.00%
epoch 900, test Average loss: 0.8236, Accuracy: 8152/10000 81.00%
epoch 901, test Average loss: 0.6627, Accuracy: 8406/10000 84.00%
epoch 902, test Average loss: 0.6705, Accuracy: 8379/10000 83.00%
epoch 903, test Average loss: 0.6737, Accuracy: 8409/10000 84.00%
epoch 904, test Average loss: 0.6966, Accuracy: 8373/10000 83.00%
epoch 905, test Average loss: 0.6990, Accuracy: 8386/10000 83.00%
epoch 906, test Average loss: 0.7103, Accuracy: 8374/10000 83.00%
epoch 907, test Average loss: 0.7457, Accuracy: 8246/10000 82.00%
epoch 908, test Average loss: 0.7679, Accuracy: 8230/10000 82.00%
epoch 909, test Average loss: 0.7121, Accuracy: 8331/10000 83.00%
epoch 910, test Average loss: 0.6543, Accuracy: 8489/10000 84.00%
epoch 911, test Average loss: 0.6777, Accuracy: 8396/10000 83.00%
epoch 912, test Average loss: 0.7452, Accuracy: 8236/10000 82.00%
epoch 913, test Average loss: 0.6569, Accuracy: 8438/10000 84.00%
epoch 914, test Average loss: 0.7258, Accuracy: 8314/10000 83.00%
epoch 915, test Average loss: 0.7111, Accuracy: 8323/10000 83.00%
epoch 916, test Average loss: 0.7089, Accuracy: 8319/10000 83.00%
epoch 917, test Average loss: 0.7134, Accuracy: 8403/10000 84.00%
epoch 918, test Average loss: 0.8713, Accuracy: 8117/10000 81.00%
epoch 919, test Average loss: 0.7247, Accuracy: 8339/10000 83.00%
epoch 920, test Average loss: 0.6895, Accuracy: 8354/10000 83.00%
epoch 921, test Average loss: 0.7263, Accuracy: 8314/10000 83.00%
epoch 922, test Average loss: 0.6511, Accuracy: 8469/10000 84.00%
epoch 923, test Average loss: 0.7735, Accuracy: 8241/10000 82.00%
epoch 924, test Average loss: 0.7394, Accuracy: 8298/10000 82.00%
epoch 925, test Average loss: 0.6677, Accuracy: 8399/10000 83.00%
epoch 926, test Average loss: 0.6830, Accuracy: 8375/10000 83.00%
epoch 927, test Average loss: 0.7439, Accuracy: 8323/10000 83.00%
epoch 928, test Average loss: 0.7209, Accuracy: 8325/10000 83.00%
epoch 929, test Average loss: 0.7077, Accuracy: 8360/10000 83.00%
epoch 930, test Average loss: 0.7001, Accuracy: 8429/10000 84.00%
epoch 931, test Average loss: 0.6800, Accuracy: 8427/10000 84.00%
epoch 932, test Average loss: 0.6396, Accuracy: 8492/10000 84.00%
epoch 933, test Average loss: 0.7710, Accuracy: 8261/10000 82.00%
epoch 934, test Average loss: 0.6464, Accuracy: 8439/10000 84.00%
epoch 935, test Average loss: 0.7176, Accuracy: 8332/10000 83.00%
epoch 936, test Average loss: 0.6380, Accuracy: 8442/10000 84.00%
epoch 937, test Average loss: 0.6785, Accuracy: 8393/10000 83.00%
epoch 938, test Average loss: 0.6872, Accuracy: 8420/10000 84.00%
epoch 939, test Average loss: 0.6677, Accuracy: 8457/10000 84.00%
epoch 940, test Average loss: 0.6553, Accuracy: 8414/10000 84.00%
epoch 941, test Average loss: 0.6367, Accuracy: 8482/10000 84.00%
epoch 942, test Average loss: 0.7086, Accuracy: 8381/10000 83.00%
epoch 943, test Average loss: 0.7210, Accuracy: 8368/10000 83.00%
epoch 944, test Average loss: 0.7142, Accuracy: 8370/10000 83.00%
epoch 945, test Average loss: 0.6643, Accuracy: 8479/10000 84.00%
epoch 946, test Average loss: 0.6857, Accuracy: 8399/10000 83.00%
epoch 947, test Average loss: 0.7134, Accuracy: 8362/10000 83.00%
epoch 948, test Average loss: 0.6452, Accuracy: 8503/10000 85.00%
epoch 949, test Average loss: 0.7461, Accuracy: 8335/10000 83.00%
epoch 950, test Average loss: 0.7172, Accuracy: 8316/10000 83.00%
epoch 951, test Average loss: 0.6577, Accuracy: 8469/10000 84.00%
epoch 952, test Average loss: 0.6731, Accuracy: 8445/10000 84.00%
epoch 953, test Average loss: 0.6608, Accuracy: 8469/10000 84.00%
epoch 954, test Average loss: 0.6701, Accuracy: 8445/10000 84.00%
epoch 955, test Average loss: 0.7690, Accuracy: 8296/10000 82.00%
epoch 956, test Average loss: 0.7079, Accuracy: 8358/10000 83.00%
epoch 957, test Average loss: 0.6644, Accuracy: 8435/10000 84.00%
epoch 958, test Average loss: 0.7223, Accuracy: 8370/10000 83.00%
epoch 959, test Average loss: 0.7351, Accuracy: 8341/10000 83.00%
epoch 960, test Average loss: 0.6625, Accuracy: 8439/10000 84.00%
epoch 961, test Average loss: 0.7319, Accuracy: 8330/10000 83.00%
epoch 962, test Average loss: 0.7161, Accuracy: 8367/10000 83.00%
epoch 963, test Average loss: 0.8203, Accuracy: 8164/10000 81.00%
epoch 964, test Average loss: 0.6839, Accuracy: 8404/10000 84.00%
epoch 965, test Average loss: 0.8186, Accuracy: 8167/10000 81.00%
epoch 966, test Average loss: 0.7316, Accuracy: 8307/10000 83.00%
epoch 967, test Average loss: 0.6980, Accuracy: 8355/10000 83.00%
epoch 968, test Average loss: 0.6717, Accuracy: 8437/10000 84.00%
epoch 969, test Average loss: 0.6550, Accuracy: 8439/10000 84.00%
epoch 970, test Average loss: 0.6766, Accuracy: 8454/10000 84.00%
epoch 971, test Average loss: 0.8063, Accuracy: 8256/10000 82.00%
epoch 972, test Average loss: 0.7139, Accuracy: 8397/10000 83.00%
epoch 973, test Average loss: 0.6714, Accuracy: 8422/10000 84.00%
epoch 974, test Average loss: 0.7548, Accuracy: 8327/10000 83.00%
epoch 975, test Average loss: 0.6874, Accuracy: 8406/10000 84.00%
epoch 976, test Average loss: 0.6677, Accuracy: 8440/10000 84.00%
epoch 977, test Average loss: 0.7613, Accuracy: 8312/10000 83.00%
epoch 978, test Average loss: 0.6803, Accuracy: 8409/10000 84.00%
epoch 979, test Average loss: 0.6750, Accuracy: 8412/10000 84.00%
epoch 980, test Average loss: 0.6985, Accuracy: 8388/10000 83.00%
epoch 981, test Average loss: 0.6938, Accuracy: 8347/10000 83.00%
epoch 982, test Average loss: 0.6694, Accuracy: 8430/10000 84.00%
epoch 983, test Average loss: 0.6967, Accuracy: 8428/10000 84.00%
epoch 984, test Average loss: 0.7333, Accuracy: 8397/10000 83.00%
epoch 985, test Average loss: 0.7222, Accuracy: 8364/10000 83.00%
epoch 986, test Average loss: 0.6968, Accuracy: 8417/10000 84.00%
epoch 987, test Average loss: 0.6936, Accuracy: 8423/10000 84.00%
epoch 988, test Average loss: 0.7231, Accuracy: 8327/10000 83.00%
epoch 989, test Average loss: 0.6926, Accuracy: 8399/10000 83.00%
epoch 990, test Average loss: 0.6859, Accuracy: 8413/10000 84.00%
epoch 991, test Average loss: 0.6925, Accuracy: 8402/10000 84.00%
epoch 992, test Average loss: 0.7881, Accuracy: 8261/10000 82.00%
epoch 993, test Average loss: 0.6376, Accuracy: 8522/10000 85.00%
epoch 994, test Average loss: 0.6985, Accuracy: 8415/10000 84.00%
epoch 995, test Average loss: 0.7083, Accuracy: 8422/10000 84.00%
epoch 996, test Average loss: 0.7082, Accuracy: 8410/10000 84.00%
epoch 997, test Average loss: 0.7892, Accuracy: 8257/10000 82.00%
epoch 998, test Average loss: 0.7242, Accuracy: 8344/10000 83.00%
epoch 999, test Average loss: 0.6608, Accuracy: 8437/10000 84.00%
epoch 1000, test Average loss: 0.6844, Accuracy: 8451/10000 84.00%
epoch 1001, test Average loss: 0.8615, Accuracy: 8218/10000 82.00%
epoch 1002, test Average loss: 0.7201, Accuracy: 8350/10000 83.00%
epoch 1003, test Average loss: 0.8076, Accuracy: 8243/10000 82.00%
epoch 1004, test Average loss: 0.6721, Accuracy: 8455/10000 84.00%
epoch 1005, test Average loss: 0.6414, Accuracy: 8477/10000 84.00%
epoch 1006, test Average loss: 0.7180, Accuracy: 8398/10000 83.00%
epoch 1007, test Average loss: 0.7123, Accuracy: 8388/10000 83.00%
epoch 1008, test Average loss: 0.7632, Accuracy: 8351/10000 83.00%
epoch 1009, test Average loss: 0.6507, Accuracy: 8457/10000 84.00%
epoch 1010, test Average loss: 0.6769, Accuracy: 8455/10000 84.00%
epoch 1011, test Average loss: 0.6939, Accuracy: 8430/10000 84.00%
epoch 1012, test Average loss: 0.7513, Accuracy: 8362/10000 83.00%
epoch 1013, test Average loss: 0.6790, Accuracy: 8441/10000 84.00%
epoch 1014, test Average loss: 0.6752, Accuracy: 8480/10000 84.00%
epoch 1015, test Average loss: 0.7864, Accuracy: 8281/10000 82.00%
epoch 1016, test Average loss: 0.6991, Accuracy: 8426/10000 84.00%
epoch 1017, test Average loss: 0.6540, Accuracy: 8453/10000 84.00%
epoch 1018, test Average loss: 0.6790, Accuracy: 8458/10000 84.00%
epoch 1019, test Average loss: 0.6924, Accuracy: 8383/10000 83.00%
epoch 1020, test Average loss: 0.6680, Accuracy: 8456/10000 84.00%
epoch 1021, test Average loss: 0.7249, Accuracy: 8400/10000 84.00%
epoch 1022, test Average loss: 0.6940, Accuracy: 8407/10000 84.00%
epoch 1023, test Average loss: 0.6692, Accuracy: 8448/10000 84.00%
epoch 1024, test Average loss: 0.7114, Accuracy: 8397/10000 83.00%
epoch 1025, test Average loss: 0.6949, Accuracy: 8412/10000 84.00%
epoch 1026, test Average loss: 0.7088, Accuracy: 8449/10000 84.00%
epoch 1027, test Average loss: 0.7631, Accuracy: 8284/10000 82.00%
epoch 1028, test Average loss: 0.7278, Accuracy: 8414/10000 84.00%
epoch 1029, test Average loss: 0.7319, Accuracy: 8345/10000 83.00%
epoch 1030, test Average loss: 0.8181, Accuracy: 8168/10000 81.00%
epoch 1031, test Average loss: 0.6859, Accuracy: 8440/10000 84.00%
epoch 1032, test Average loss: 0.7580, Accuracy: 8356/10000 83.00%
epoch 1033, test Average loss: 0.6747, Accuracy: 8466/10000 84.00%
epoch 1034, test Average loss: 0.6973, Accuracy: 8402/10000 84.00%
epoch 1035, test Average loss: 0.6777, Accuracy: 8462/10000 84.00%
epoch 1036, test Average loss: 0.7245, Accuracy: 8298/10000 82.00%
epoch 1037, test Average loss: 0.7103, Accuracy: 8384/10000 83.00%
epoch 1038, test Average loss: 0.7712, Accuracy: 8223/10000 82.00%
epoch 1039, test Average loss: 0.7434, Accuracy: 8394/10000 83.00%
epoch 1040, test Average loss: 0.7101, Accuracy: 8424/10000 84.00%
epoch 1041, test Average loss: 0.7861, Accuracy: 8266/10000 82.00%
epoch 1042, test Average loss: 0.6664, Accuracy: 8450/10000 84.00%
epoch 1043, test Average loss: 0.7655, Accuracy: 8335/10000 83.00%
epoch 1044, test Average loss: 0.6703, Accuracy: 8444/10000 84.00%
epoch 1045, test Average loss: 0.6978, Accuracy: 8421/10000 84.00%
epoch 1046, test Average loss: 0.6883, Accuracy: 8414/10000 84.00%
epoch 1047, test Average loss: 0.7713, Accuracy: 8352/10000 83.00%
epoch 1048, test Average loss: 0.7568, Accuracy: 8327/10000 83.00%
epoch 1049, test Average loss: 0.7033, Accuracy: 8401/10000 84.00%
epoch 1050, test Average loss: 0.6852, Accuracy: 8414/10000 84.00%
epoch 1051, test Average loss: 0.7906, Accuracy: 8311/10000 83.00%
epoch 1052, test Average loss: 0.7230, Accuracy: 8381/10000 83.00%
epoch 1053, test Average loss: 0.7109, Accuracy: 8424/10000 84.00%
epoch 1054, test Average loss: 0.7074, Accuracy: 8396/10000 83.00%
epoch 1055, test Average loss: 0.7914, Accuracy: 8299/10000 82.00%
epoch 1056, test Average loss: 0.7287, Accuracy: 8415/10000 84.00%
epoch 1057, test Average loss: 0.8244, Accuracy: 8211/10000 82.00%
epoch 1058, test Average loss: 0.6827, Accuracy: 8446/10000 84.00%
epoch 1059, test Average loss: 0.7158, Accuracy: 8408/10000 84.00%
epoch 1060, test Average loss: 0.8017, Accuracy: 8287/10000 82.00%
epoch 1061, test Average loss: 0.7012, Accuracy: 8383/10000 83.00%
epoch 1062, test Average loss: 0.7124, Accuracy: 8415/10000 84.00%
epoch 1063, test Average loss: 0.7449, Accuracy: 8385/10000 83.00%
epoch 1064, test Average loss: 0.7066, Accuracy: 8458/10000 84.00%
epoch 1065, test Average loss: 0.7550, Accuracy: 8373/10000 83.00%
epoch 1066, test Average loss: 0.7152, Accuracy: 8415/10000 84.00%
epoch 1067, test Average loss: 0.7484, Accuracy: 8382/10000 83.00%
epoch 1068, test Average loss: 0.7216, Accuracy: 8447/10000 84.00%
epoch 1069, test Average loss: 0.6814, Accuracy: 8451/10000 84.00%
epoch 1070, test Average loss: 0.7152, Accuracy: 8461/10000 84.00%
epoch 1071, test Average loss: 0.7793, Accuracy: 8326/10000 83.00%
epoch 1072, test Average loss: 0.7466, Accuracy: 8352/10000 83.00%
epoch 1073, test Average loss: 0.7085, Accuracy: 8439/10000 84.00%
epoch 1074, test Average loss: 0.6993, Accuracy: 8444/10000 84.00%
epoch 1075, test Average loss: 0.7204, Accuracy: 8399/10000 83.00%
epoch 1076, test Average loss: 0.7590, Accuracy: 8382/10000 83.00%
epoch 1077, test Average loss: 0.6758, Accuracy: 8459/10000 84.00%
epoch 1078, test Average loss: 0.7777, Accuracy: 8311/10000 83.00%
epoch 1079, test Average loss: 0.7369, Accuracy: 8389/10000 83.00%
epoch 1080, test Average loss: 0.6543, Accuracy: 8495/10000 84.00%
epoch 1081, test Average loss: 0.6928, Accuracy: 8442/10000 84.00%
epoch 1082, test Average loss: 0.8301, Accuracy: 8246/10000 82.00%
epoch 1083, test Average loss: 0.7237, Accuracy: 8385/10000 83.00%
epoch 1084, test Average loss: 0.8235, Accuracy: 8194/10000 81.00%
epoch 1085, test Average loss: 0.6694, Accuracy: 8465/10000 84.00%
epoch 1086, test Average loss: 0.6974, Accuracy: 8463/10000 84.00%
epoch 1087, test Average loss: 0.7394, Accuracy: 8348/10000 83.00%
epoch 1088, test Average loss: 0.7450, Accuracy: 8371/10000 83.00%
